Date,,Opp,W/L,SFG,SFGA,SFG%,S3P,S3PA,S3P%,SFT,SFTA,SFT%,SORB,STRB,SAST,SSTL,SBLK,STOV,SPF,,OFG,OFGA,OFG%,O3P,O3PA,O3P%,OFT,OFTA,OFT%,OORB,OTRB,OAST,OSTL,OBLK,OTOV,OPF
2015-02-04,@,Xavier,W (1 OT),27,59,.458,10,24,.417,15,19,.789,10,37,15,6,3,17,26,,22,57,.386,6,19,.316,22,29,.759,8,29,17,7,3,10,20
2015-02-07,@,St. John's (NY),L,25,70,.357,5,22,.227,11,19,.579,19,38,12,3,0,6,17,,31,55,.564,11,19,.579,11,13,.846,6,31,18,3,8,8,18
2015-02-14,,Marquette,W,28,51,.549,8,17,.471,13,20,.650,12,40,18,5,2,16,19,,23,58,.397,9,20,.450,15,23,.652,10,25,14,7,1,8,17
2015-02-16,,Butler,L,21,48,.438,7,20,.350,7,10,.700,4,25,15,4,2,8,16,,26,53,.491,3,7,.429,3,7,.429,9,27,9,3,1,7,14
2015-02-24,@,DePaul,W,24,49,.490,8,20,.400,19,28,.679,11,35,12,2,1,11,14,,25,53,.472,5,23,.217,7,12,.583,5,20,13,6,3,9,21
2015-02-28,@,Seton Hall,L,26,64,.406,8,23,.348,6,8,.750,9,28,14,10,5,8,13,,27,58,.466,5,11,.455,8,10,.800,10,35,14,4,6,13,14
2015-03-03,,Villanova,L,23,53,.434,10,22,.455,16,24,.667,7,27,13,7,5,12,24,,22,52,.423,6,22,.273,26,31,.839,7,31,10,7,3,12,21
2015-03-07,,Xavier,L,23,46,.500,7,17,.412,20,32,.625,8,22,11,4,0,11,26,,24,46,.522,5,15,.333,21,28,.750,11,32,15,2,1,15,26
2015-03-11,N,DePaul,W,25,52,.481,7,17,.412,21,30,.700,11,33,14,6,2,5,16,,24,55,.436,7,22,.318,8,16,.500,11,26,13,3,2,11,22
2015-03-12,N,Georgetown,L,21,47,.447,7,19,.368,6,8,.750,7,28,16,4,3,16,21,,17,45,.378,6,17,.353,20,26,.769,11,26,11,11,3,10,14
