Date,,Opp,W/L,SFG,SFGA,SFG%,S3P,S3PA,S3P%,SFT,SFTA,SFT%,SORB,STRB,SAST,SSTL,SBLK,STOV,SPF,,OFG,OFGA,OFG%,O3P,O3PA,O3P%,OFT,OFTA,OFT%,OORB,OTRB,OAST,OSTL,OBLK,OTOV,OPF
2018-01-06,,UNC,W,24,53,.453,8,22,.364,5,9,.556,9,26,16,7,6,11,11,,16,54,.296,8,23,.348,9,11,.818,18,41,7,6,1,17,12
2018-01-09,,Syracuse,W,20,53,.377,9,27,.333,19,22,.864,10,28,15,7,5,7,13,,23,60,.383,6,21,.286,9,11,.818,17,37,3,6,5,11,17
2018-01-14,,North Carolina State,W,23,41,.561,8,14,.571,14,16,.875,5,26,16,8,2,14,10,,23,56,.411,2,16,.125,3,5,.600,13,25,7,8,1,14,18
2018-01-18,@,Georgia Tech,W,27,58,.466,3,13,.231,7,9,.778,10,27,10,10,4,7,12,,17,42,.405,5,11,.455,9,14,.643,7,28,11,5,7,18,9
2018-01-21,@,Wake Forest,W,21,52,.404,7,17,.412,10,10,1.000,7,30,12,7,6,7,11,,17,46,.370,4,13,.308,11,14,.786,6,28,9,3,4,12,15
2018-01-23,,Clemson,W,25,56,.446,7,19,.368,4,8,.500,6,31,9,14,7,11,10,,15,47,.319,3,20,.150,3,4,.750,5,25,6,5,6,19,10
2018-01-27,@,Duke,W,26,66,.394,6,22,.273,7,9,.778,7,27,12,8,3,5,18,,27,56,.482,4,15,.267,5,11,.455,10,42,15,2,5,16,14
2018-01-31,,Louisville,W,29,54,.537,9,16,.563,7,9,.778,5,22,13,6,0,7,9,,25,50,.500,8,18,.444,6,6,1.000,5,24,11,2,1,11,11
2018-02-03,@,Syracuse,W,23,47,.489,7,23,.304,6,8,.750,4,29,19,4,4,9,12,,17,51,.333,4,21,.190,6,9,.667,5,23,6,3,4,6,11
2018-02-07,@,Florida State,W,22,55,.400,7,17,.412,8,10,.800,6,24,8,4,1,6,18,,18,45,.400,6,20,.300,13,19,.684,6,28,11,0,2,11,15
2018-02-10,,Virginia Tech,L (1 OT),21,61,.344,11,38,.289,7,9,.778,8,34,14,6,2,4,11,,22,51,.431,11,29,.379,6,8,.750,5,30,14,4,1,10,12
2018-02-13,@,Miami (FL),W,22,48,.458,6,17,.353,9,12,.750,5,25,15,5,2,10,15,,18,47,.383,6,21,.286,8,11,.727,4,20,6,5,3,10,13
2018-02-21,,Georgia Tech,W,23,48,.479,7,14,.500,12,18,.667,8,29,12,5,4,5,12,,22,51,.431,4,13,.308,6,8,.750,7,25,11,5,3,6,16
2018-02-24,@,Pitt,W,25,49,.510,8,16,.500,8,11,.727,7,36,15,3,7,7,10,,11,46,.239,7,25,.280,8,11,.727,4,22,8,2,4,8,12
2018-03-01,@,Louisville,W,24,56,.429,6,14,.429,13,19,.684,11,33,10,3,4,11,22,,19,46,.413,6,15,.400,22,29,.759,4,26,7,3,2,8,18
2018-03-03,,Notre Dame,W,21,50,.420,5,11,.455,15,21,.714,4,27,15,7,3,5,16,,19,53,.358,7,24,.292,12,17,.706,9,37,10,3,2,7,17
2018-03-08,N,Louisville,W,31,59,.525,7,18,.389,6,7,.857,7,29,13,5,2,7,13,,18,49,.367,9,21,.429,13,14,.929,6,22,11,5,2,8,13
2018-03-09,N,Clemson,W,28,60,.467,5,18,.278,3,8,.375,9,33,16,11,1,7,17,,17,49,.347,5,25,.200,19,23,.826,5,26,8,5,2,13,16
2018-03-10,N,UNC,W,21,50,.420,9,17,.529,20,22,.909,5,26,15,4,2,4,16,,20,49,.408,10,25,.400,13,17,.765,8,29,15,2,1,8,18
