Date,,Opp,W/L,SFG,SFGA,SFG%,S3P,S3PA,S3P%,SFT,SFTA,SFT%,SORB,STRB,SAST,SSTL,SBLK,STOV,SPF,,OFG,OFGA,OFG%,O3P,O3PA,O3P%,OFT,OFTA,OFT%,OORB,OTRB,OAST,OSTL,OBLK,OTOV,OPF
2011-03-10,N,Oregon State,W,29,61,.475,11,21,.524,9,13,.692,11,34,13,9,2,16,17,,28,55,.509,7,15,.467,6,16,.375,6,28,13,11,4,16,15
2011-03-11,N,USC,W,24,55,.436,8,19,.421,11,16,.688,9,27,13,2,1,7,12,,26,53,.491,5,18,.278,5,9,.556,9,28,15,6,4,8,17
2011-03-12,N,Washington,L (1 OT),24,56,.429,7,21,.333,20,30,.667,7,27,12,4,2,8,15,,30,66,.455,9,25,.360,8,14,.571,13,37,12,5,3,12,25
2011-03-18,N,Memphis,W,23,50,.460,5,19,.263,26,31,.839,8,28,11,8,2,14,21,,26,53,.491,6,15,.400,17,24,.708,7,29,16,7,1,14,24
2011-03-20,N,Texas,W,24,54,.444,8,14,.571,14,22,.636,9,30,17,8,2,11,20,,24,53,.453,3,11,.273,18,22,.818,7,29,13,5,7,13,17
2011-03-24,N,Duke,W,34,63,.540,9,15,.600,16,21,.762,13,35,15,7,3,12,21,,27,58,.466,5,14,.357,18,22,.818,9,26,10,5,6,11,20
2011-03-26,N,UConn,L,24,61,.393,4,21,.190,11,16,.688,16,39,14,3,1,9,12,,23,56,.411,5,17,.294,14,18,.778,10,28,10,5,6,5,15
2011-11-07,,Valparaiso,W,23,48,.479,4,11,.364,23,32,.719,6,33,12,10,2,15,21,,21,52,.404,5,20,.250,17,24,.708,7,31,15,4,1,18,23
2011-11-09,,Duquesne,W,19,44,.432,6,17,.353,23,34,.676,9,39,13,4,3,20,19,,19,58,.328,4,25,.160,17,26,.654,11,27,9,8,1,9,26
2011-11-13,,Ball State,W,17,43,.395,8,20,.400,31,43,.721,7,36,10,2,4,12,15,,24,59,.407,9,28,.321,6,13,.462,5,25,13,3,2,9,28
2011-11-17,N,St. John's (NY),W,25,60,.417,14,29,.483,17,21,.810,15,33,18,7,3,10,25,,24,47,.511,3,8,.375,21,30,.700,11,29,9,5,3,17,20
2011-11-18,N,Mississippi State,L,23,57,.404,6,20,.300,5,9,.556,7,31,9,6,6,10,17,,26,57,.456,4,16,.250,11,17,.647,9,35,11,4,2,9,13
2011-11-23,,San Diego State,L,19,57,.333,5,26,.192,14,17,.824,10,38,8,7,2,13,16,,24,53,.453,8,12,.667,5,15,.333,6,33,12,3,1,14,19
2011-11-29,@,New Mexico State,W,30,58,.517,9,21,.429,14,19,.737,7,37,19,3,0,11,19,,28,73,.384,4,21,.190,16,23,.696,18,38,9,4,3,9,17
2011-12-03,,Northern Arizona,W,19,45,.422,9,26,.346,6,12,.500,9,27,15,2,4,7,9,,16,43,.372,5,14,.357,2,5,.400,4,24,13,5,0,8,11
2011-12-07,@,Florida,L (1 OT),26,55,.473,9,24,.375,11,15,.733,7,31,14,6,5,17,26,,28,68,.412,7,26,.269,15,32,.469,17,39,15,10,3,10,15
2011-12-10,,Clemson,W,25,49,.510,5,15,.333,8,14,.571,6,31,14,7,5,13,11,,19,60,.317,4,19,.211,5,5,1.000,8,26,9,5,2,12,18
2011-12-17,N,Gonzaga,L,23,56,.411,6,20,.300,8,9,.889,7,22,12,3,4,8,21,,24,56,.429,3,20,.150,20,32,.625,13,36,14,2,5,5,10
2011-12-20,,Oakland,W,30,54,.556,8,18,.444,17,24,.708,10,34,18,7,4,16,14,,26,62,.419,9,32,.281,12,15,.800,8,26,10,4,1,13,20
2011-12-22,,Bryant,W,34,66,.515,13,23,.565,19,22,.864,13,39,23,9,2,7,13,,23,52,.442,8,24,.333,6,11,.545,4,20,11,4,3,16,17
2011-12-31,,Arizona State,W,21,47,.447,8,20,.400,18,23,.783,7,29,16,10,2,15,16,,18,50,.360,4,15,.267,11,15,.733,10,27,12,7,3,19,19
2012-01-05,N,UCLA,L,21,58,.362,3,17,.176,13,19,.684,13,35,10,2,0,16,18,,24,55,.436,1,9,.111,16,22,.727,8,34,12,10,5,9,19
2012-01-08,@,USC,W,21,48,.438,2,15,.133,13,18,.722,6,35,12,6,3,17,19,,17,58,.293,1,15,.067,11,13,.846,9,30,6,7,1,9,14
2012-01-12,,Oregon State,W (1 OT),24,51,.471,12,22,.545,21,34,.618,8,32,17,7,2,13,19,,23,58,.397,7,20,.350,20,28,.714,9,36,14,8,2,11,27
2012-01-14,,Oregon,L,19,46,.413,7,17,.412,12,20,.600,8,29,12,5,5,15,15,,24,53,.453,6,15,.400,5,10,.500,7,25,15,8,4,11,18
2012-01-19,@,Utah,W,27,58,.466,12,24,.500,11,16,.688,8,36,17,10,5,9,15,,19,47,.404,4,16,.250,9,18,.500,3,25,8,5,4,16,16
2012-01-21,@,Colorado,L,19,55,.345,3,20,.150,22,30,.733,15,38,11,2,2,10,19,,22,54,.407,4,17,.235,16,26,.615,7,32,9,5,5,6,20
2012-01-26,,Washington State,W,30,59,.508,15,26,.577,10,20,.500,9,31,23,9,0,9,20,,18,52,.346,4,21,.190,21,25,.840,7,29,11,0,1,16,18
2012-01-28,,Washington,L,21,50,.420,4,13,.308,21,29,.724,12,35,9,6,4,15,13,,28,63,.444,6,14,.429,7,16,.438,16,36,14,5,4,13,22
2012-02-02,@,University of California,W,28,51,.549,7,11,.636,15,29,.517,6,23,19,4,5,11,20,,29,65,.446,1,8,.125,15,16,.938,13,32,15,4,4,13,21
2012-02-04,@,Stanford,W,18,47,.383,5,16,.313,15,25,.600,6,36,9,6,8,10,16,,16,63,.254,3,12,.250,8,12,.667,15,34,6,4,5,9,19
2012-02-09,,Colorado,W,21,48,.438,3,16,.188,26,35,.743,8,40,12,3,5,11,15,,22,59,.373,4,19,.211,9,14,.643,6,28,15,4,4,11,23
2012-02-11,,Utah,W,21,49,.429,11,24,.458,17,22,.773,7,26,18,10,5,8,11,,23,46,.500,9,18,.500,6,7,.857,5,26,16,5,3,15,18
2012-02-16,@,Washington State,W,26,50,.520,9,19,.474,15,21,.714,9,28,16,2,2,12,18,,25,50,.500,7,21,.333,15,24,.625,7,26,11,3,4,12,21
2012-02-18,@,Washington,L,22,56,.393,6,21,.286,20,29,.690,17,35,10,0,4,11,19,,28,67,.418,3,18,.167,20,30,.667,18,40,9,8,7,5,21
2012-02-23,,USC,W,26,57,.456,8,21,.381,10,15,.667,6,32,17,6,2,10,12,,22,57,.386,5,21,.238,5,8,.625,7,30,11,3,1,10,13
2012-02-25,,UCLA,W,18,47,.383,6,18,.333,23,32,.719,8,31,7,4,3,14,14,,25,61,.410,2,7,.286,11,18,.611,11,37,11,7,2,14,24
2012-03-04,@,Arizona State,L,25,52,.481,10,21,.476,20,24,.833,8,26,16,8,5,14,18,,29,52,.558,7,12,.583,22,24,.917,5,21,20,13,9,10,17
2012-03-08,N,UCLA,W,15,43,.349,5,15,.333,31,36,.861,6,37,7,7,6,17,15,,23,59,.390,2,12,.167,10,16,.625,6,28,10,13,5,12,24
2012-03-09,N,Oregon State,W,24,51,.471,9,18,.500,15,22,.682,9,34,11,7,5,12,17,,23,61,.377,5,13,.385,10,15,.667,11,32,9,8,2,13,21
2012-03-10,N,Colorado,L,18,49,.367,5,19,.263,10,18,.556,5,23,6,4,2,7,14,,19,50,.380,5,13,.385,10,16,.625,8,35,6,6,2,8,15
2012-03-14,,Bucknell,L,17,48,.354,6,20,.300,14,18,.778,6,28,13,4,3,12,17,,20,49,.408,7,15,.467,18,22,.818,9,34,13,4,4,13,19
2012-11-11,,Charleston Southern,W,27,60,.450,11,32,.344,17,22,.773,11,29,25,6,7,8,21,,22,50,.440,10,28,.357,19,29,.655,10,30,14,5,1,15,17
2012-11-15,,UTEP,W,22,45,.489,9,18,.500,19,23,.826,13,35,14,6,3,19,19,,16,44,.364,5,14,.357,14,19,.737,5,14,6,6,3,15,19
2012-11-19,,Long Beach State,W,30,56,.536,9,19,.474,25,35,.714,10,37,17,10,6,13,17,,24,56,.429,14,32,.438,10,13,.769,4,20,13,4,1,16,25
