Date,,Opp,W/L,SFG,SFGA,SFG%,S3P,S3PA,S3P%,SFT,SFTA,SFT%,SORB,STRB,SAST,SSTL,SBLK,STOV,SPF,,OFG,OFGA,OFG%,O3P,O3PA,O3P%,OFT,OFTA,OFT%,OORB,OTRB,OAST,OSTL,OBLK,OTOV,OPF
2014-03-08,@,VCU,L,27,60,.450,4,14,.286,9,15,.600,12,33,12,9,2,24,21,,29,57,.509,9,26,.346,19,25,.760,7,28,14,18,2,16,19
2014-03-13,N,La Salle,W,30,56,.536,4,7,.571,18,20,.900,12,28,11,6,2,6,18,,26,48,.542,5,18,.278,15,22,.682,9,23,11,2,2,10,13
2014-03-14,N,Saint Louis,W,26,51,.510,7,12,.583,12,17,.706,3,23,12,9,3,11,13,,26,55,.473,7,21,.333,9,13,.692,12,33,16,8,3,13,18
2014-03-15,N,St. Joseph's,L,15,59,.254,2,15,.133,16,23,.696,11,35,8,7,6,9,22,,21,46,.457,6,16,.375,19,28,.679,6,36,14,6,4,14,22
2014-11-15,,Dartmouth,W,26,64,.406,9,21,.429,16,22,.727,12,35,15,12,4,7,19,,19,53,.358,6,16,.375,13,19,.684,13,35,9,0,3,19,22
2014-11-19,,Siena,L,24,62,.387,8,23,.348,14,24,.583,19,47,13,4,6,16,20,,24,61,.393,6,17,.353,19,32,.594,12,30,21,8,4,5,18
2014-11-22,,Canisius,W,18,48,.375,7,21,.333,16,21,.762,7,35,15,4,5,13,12,,19,60,.317,10,25,.400,5,9,.556,13,34,10,6,3,9,19
2014-11-25,,Jackson State,W,20,45,.444,8,21,.381,31,43,.721,12,40,12,3,6,18,18,,23,57,.404,7,19,.368,18,20,.900,6,24,11,9,4,11,33
2014-11-29,N,Niagara,W,26,56,.464,3,12,.250,19,25,.760,11,35,14,11,8,15,19,,19,52,.365,7,17,.412,14,22,.636,11,34,11,7,1,20,18
2014-12-03,,Buffalo,W,27,58,.466,5,14,.357,13,26,.500,7,33,12,8,4,8,21,,22,57,.386,8,23,.348,11,13,.846,6,33,14,2,5,15,23
2014-12-06,@,Ohio,W,26,56,.464,6,13,.462,22,28,.786,10,33,5,4,5,7,17,,25,61,.410,5,19,.263,15,22,.682,12,33,9,5,4,12,23
2014-12-13,@,Pitt,L,18,50,.360,5,15,.333,13,19,.684,9,34,8,9,2,15,20,,20,50,.400,3,10,.300,15,23,.652,6,31,13,3,7,12,17
2014-12-20,@,Binghamton,W,26,62,.419,8,21,.381,9,15,.600,12,43,15,9,2,17,13,,20,53,.377,3,15,.200,8,11,.727,5,28,10,8,3,20,15
